candidate_id,seed_candidate,cluster_id,seed_neighborhood,formula_family,formula_definition,score_kind,params,input_fields,weights,position_scope,source/use-gate status,blocked_input_check,leakage/as-of check status,review_only_status,required_comparator,score_changes_allowed,caveat
REFINE_067_QB_THREE_40_35_25,GAUNTLET_039_QB_THREE_55_30_15,C03,qb_three_year,C_QB_THREE_YEAR_REFINEMENT,qb_three_40_35_25,base,base=three;w1=0.400;w2=0.350;w3=0.250,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.400;w2=0.350;w3=0.250,QB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_068_QB_THREE_40_35_25_SPARSE25,GAUNTLET_039_QB_THREE_55_30_15,C03,qb_three_year,C_QB_THREE_YEAR_REFINEMENT,qb_three_40_35_25_sparse25,sparse_guard,alpha=0.250;base=three;w1=0.400;w2=0.350;w3=0.250,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.250;base=three;w1=0.400;w2=0.350;w3=0.250,QB,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_sparse_guard_not_production_penalty
REFINE_069_TE_THREE_85_10_5,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_85_10_5,base,base=three;w1=0.850;w2=0.100;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.850;w2=0.100;w3=0.050,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_070_TE_THREE_85_10_5_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_85_10_5_lowgames20,low_games_guard,alpha=0.200;base=three;w1=0.850;w2=0.100;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.850;w2=0.100;w3=0.050,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_071_TE_THREE_80_15_5,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_80_15_5,base,base=three;w1=0.800;w2=0.150;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.800;w2=0.150;w3=0.050,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_072_TE_THREE_80_15_5_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_80_15_5_lowgames20,low_games_guard,alpha=0.200;base=three;w1=0.800;w2=0.150;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.800;w2=0.150;w3=0.050,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_073_TE_THREE_75_20_5,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_75_20_5,base,base=three;w1=0.750;w2=0.200;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.750;w2=0.200;w3=0.050,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_074_TE_THREE_75_20_5_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_75_20_5_lowgames20,low_games_guard,alpha=0.200;base=three;w1=0.750;w2=0.200;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.750;w2=0.200;w3=0.050,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_075_TE_THREE_70_20_10,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_70_20_10,base,base=three;w1=0.700;w2=0.200;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.700;w2=0.200;w3=0.100,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_076_TE_THREE_70_20_10_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_70_20_10_lowgames20,low_games_guard,alpha=0.200;base=three;w1=0.700;w2=0.200;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.700;w2=0.200;w3=0.100,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_077_TE_THREE_65_25_10,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_65_25_10,base,base=three;w1=0.650;w2=0.250;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.650;w2=0.250;w3=0.100,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_078_TE_THREE_65_25_10_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_65_25_10_lowgames20,low_games_guard,alpha=0.200;base=three;w1=0.650;w2=0.250;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.650;w2=0.250;w3=0.100,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_079_TE_THREE_60_30_10,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_60_30_10,base,base=three;w1=0.600;w2=0.300;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.600;w2=0.300;w3=0.100,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_080_TE_THREE_60_30_10_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_60_30_10_lowgames20,low_games_guard,alpha=0.200;base=three;w1=0.600;w2=0.300;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.600;w2=0.300;w3=0.100,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_081_TE_THREE_55_30_15,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_55_30_15,base,base=three;w1=0.550;w2=0.300;w3=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.550;w2=0.300;w3=0.150,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_082_TE_THREE_55_30_15_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_three_55_30_15_lowgames20,low_games_guard,alpha=0.200;base=three;w1=0.550;w2=0.300;w3=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=three;w1=0.550;w2=0.300;w3=0.150,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_083_TE_TWO_85_15,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_two_85_15,base,base=two;w1=0.850;w2=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.850;w2=0.150,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_084_TE_TWO_85_15_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_two_85_15_lowgames20,low_games_guard,alpha=0.200;base=two;w1=0.850;w2=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=two;w1=0.850;w2=0.150,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_085_TE_TWO_80_20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_two_80_20,base,base=two;w1=0.800;w2=0.200,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.800;w2=0.200,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_086_TE_TWO_80_20_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_two_80_20_lowgames20,low_games_guard,alpha=0.200;base=two;w1=0.800;w2=0.200,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=two;w1=0.800;w2=0.200,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_087_TE_TWO_75_25,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_two_75_25,base,base=two;w1=0.750;w2=0.250,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.750;w2=0.250,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_088_TE_TWO_75_25_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_two_75_25_lowgames20,low_games_guard,alpha=0.200;base=two;w1=0.750;w2=0.250,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=two;w1=0.750;w2=0.250,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_089_TE_TWO_70_30,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_two_70_30,base,base=two;w1=0.700;w2=0.300,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.700;w2=0.300,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_090_TE_TWO_70_30_LOWGAMES20,GAUNTLET_057_TE_THREE_75_20_5,C05,te_three_year,D_TE_THREE_YEAR_REFINEMENT,te_two_70_30_lowgames20,low_games_guard,alpha=0.200;base=two;w1=0.700;w2=0.300,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,alpha=0.200;base=two;w1=0.700;w2=0.300,TE,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_low_games_guard_not_production_penalty
REFINE_091_WR_THREE_80_15_5,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_80_15_5,base,base=three;w1=0.800;w2=0.150;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.800;w2=0.150;w3=0.050,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_092_WR_THREE_80_15_5_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_80_15_5_young005,modifier,base=three;w1=0.800;w2=0.150;w3=0.050;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=three;w1=0.800;w2=0.150;w3=0.050;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_093_WR_THREE_75_20_5,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_75_20_5,base,base=three;w1=0.750;w2=0.200;w3=0.050,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.750;w2=0.200;w3=0.050,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_094_WR_THREE_75_20_5_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_75_20_5_young005,modifier,base=three;w1=0.750;w2=0.200;w3=0.050;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=three;w1=0.750;w2=0.200;w3=0.050;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_095_WR_THREE_70_20_10,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_70_20_10,base,base=three;w1=0.700;w2=0.200;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.700;w2=0.200;w3=0.100,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_096_WR_THREE_70_20_10_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_70_20_10_young005,modifier,base=three;w1=0.700;w2=0.200;w3=0.100;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=three;w1=0.700;w2=0.200;w3=0.100;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_097_WR_THREE_65_25_10,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_65_25_10,base,base=three;w1=0.650;w2=0.250;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.650;w2=0.250;w3=0.100,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_098_WR_THREE_65_25_10_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_65_25_10_young005,modifier,base=three;w1=0.650;w2=0.250;w3=0.100;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=three;w1=0.650;w2=0.250;w3=0.100;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_099_WR_THREE_60_30_10,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_60_30_10,base,base=three;w1=0.600;w2=0.300;w3=0.100,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.600;w2=0.300;w3=0.100,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_100_WR_THREE_60_30_10_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_60_30_10_young005,modifier,base=three;w1=0.600;w2=0.300;w3=0.100;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=three;w1=0.600;w2=0.300;w3=0.100;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_101_WR_THREE_55_30_15,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_55_30_15,base,base=three;w1=0.550;w2=0.300;w3=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=three;w1=0.550;w2=0.300;w3=0.150,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_102_WR_THREE_55_30_15_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_three_55_30_15_young005,modifier,base=three;w1=0.550;w2=0.300;w3=0.150;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=three;w1=0.550;w2=0.300;w3=0.150;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_103_WR_TWO_85_15,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_85_15,base,base=two;w1=0.850;w2=0.150,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.850;w2=0.150,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_104_WR_TWO_85_15_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_85_15_young005,modifier_two,base=two;w1=0.850;w2=0.150;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=two;w1=0.850;w2=0.150;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
REFINE_105_WR_TWO_80_20,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_80_20,base,base=two;w1=0.800;w2=0.200,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points,base=two;w1=0.800;w2=0.200,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_fixed_predeclared_no_tuning
REFINE_106_WR_TWO_80_20_YOUNG005,GAUNTLET_051_WR_THREE_65_25_10,C06,wr_three_year,E_WR_THREE_YEAR_REFINEMENT,wr_two_80_20_young005,modifier_two,base=two;w1=0.800;w2=0.200;young_context=0.005,pyf_prior_nwr_points;prior_2yr_weighted_nwr_points;prior_3yr_weighted_nwr_points;age_bucket;lifecycle_bucket;role_archetype;role_usage_bucket,base=two;w1=0.800;w2=0.200;young_context=0.005,WR,REVIEW_ONLY_SAFE_FORMULA_DATA_MART_FIELDS,PASS_NO_BLOCKED_INPUTS,PASS_REVIEW_ONLY_ASOF_SAFE,REVIEW_ONLY_NOT_PRODUCTION_NOT_RANKING,PYF,yes,review_only_wr_breakout_window_context
